kittī	2
samayasuttaṃ	2
sakalikasuttaṃ	2
sakalikāya	2
adassanāti	2
hīnattharūpā	2
pāraṅgamā	2
taṇhādhipannā	2
sutameva	2
cūḷakokanadā	2
bahunāpi	2
ādittavaggo	2
ādittako	2
antena	2
sukhado	2
cakkhudo	2
sabbadado	2
pucchitoti	2
annamevābhinandanti	2
devamānusā	2
nābhinandatīti	2
pātālaṃ	2
atarī	2
paññādadaṃ	2
kāmālaye	2
parivāraṇaṃ	2
dhammaṭṭhā	2
saggagāminoti	2
papañca	2
udapānañca	2
coḷaṃ	2
dhammesa	2
suggatīti	2
ghaṭīkārasuttaṃ	2
upapannāse	2
rāgadosaparikkhīṇā	2
ataruṃ	2
khaṇḍadevo	2
bāhuraggi	2
mārapāsappahāyinaṃ	2
bhavabandhanaṃ	2
dubbijānaṃ	2
sudubbudhaṃ	2
īdisanti	2
sohamete	2
vimutte	2
rāgadosaparikkhīṇe	2
tiṇṇe	2
sahāyānaṃ	2
maccharena	2
dūharanti	2
adhiṭṭhitaṃ	2
corehyahāriyanti	2
pavasato	2
atthajātassa	2
samparāyikanti	2
bhariyāva	2
vuṭṭhiṃ	2
mahabbhayanti	2
dukkhamassa	2
kismā	2
sinānamanodakanti	2
sajjate	2
dutiyasuttaṃ	2
kavisuttaṃ	2
gāthānaṃ	2
gāthānamāsayoti	2
vaggoti	2
addhavaggo	2
addhabhavi	2
saṃyojano	2
nandisaṃyojano	2
maccunābbhāhato	2
taṇhāsallena	2
icchādhūpāyito	2
parivāritoti	2
vihaññatīti	2
channameva	2
chetvāvaggo	2
chetvāsuttaṃ	2
paññāṇamitthiyāti	2
dhajo	2
sādhutaraṃ	2
kathaṃjīviṃ	2
akubbamāno	2
gharamāvasanto	2
uppathoti	2
sinānamanodakaṃ	2
chiddāni	2
anuṭṭhānaṃ	2
bhaṇḍānamuttamaṃ	2
satthamalaṃ	2
harantaṃ	2
punappunāyantaṃ	2
mocayeti	2
bhogānamāsayo	2
sajīvānaṃ	2
analasañca	2
araṇā	2
bhojissiyaṃ	2
jātihīnaṃ	2
samaṇīdha	2
devaputtasaṃyuttaṃ	2
paṭibhātūti	2
cittavūpasamassa	2
ākaṅkhe	2
hadayassānupattiṃ	2
udayabbayañca	2
tadānisaṃsoti	2
vatrabhū	2
nipakassa	2
sīlasamāhitā	2
dussamādahaṃ	2
jhānamabujjhi	2
paṭilīnanisabho	2
susamāhitāti	2
purāṇatitthakaro	2
nappahāya	2
nekattamupapajjati	2
dukkataṃ	2
nirayāyūpakaḍḍhati	2
sambādhapaṭipannosmi	2
pamuñcasi	2
bhītova	2
tiṭṭhasīti	2
buddhagāthābhigītomhi	2
gilī	2
sūriyanti	2
kassapā	2
anāthapiṇḍikavaggo	2
candimāso	2
veṇḍu	2
veṇhu	2
dukkhamaticca	2
pūjayantīti	2
candanasuttaṃ	2
sīdatīti	2
vāsudatto	2
socasīti	2
jīyittha	2
nānātitthiyavaggo	2
kaṭukapphalaṃ	2
rodaṃ	2
maṭṭhaṃ	2
akkhacchinnova	2
kapaṇaddhika	2
itthāgārā	2
devasseva	2
balakāyo	2
vanibbaka	2
sukhajīvino	2
piṇḍamesanā	2
dupposaṃ	2
gāmaṇikā	2
karomahanti	2
rohitassasuttaṃ	2
icchālobhañca	2
susimasuttaṃ	2
nīko	2
ākoṭako	2
vegabbhari	2
māṇavagāmiyo	2
susaṃvutatto	2
kotthuko	2
pavivekiyaṃ	2
rohito	2
kosalasaṃyuttaṃ	2
paṭijānātīti	2
uññātabbā	2
ṭhānañhi	2
yadaggi	2
anapaccā	2
adāyādā	2
purisasuttaṃ	2
jarāmaraṇasuttaṃ	2
jātānaṃ	2
piyasuttaṃ	2
attānañce	2
taṃva	2
vippaṭipajjanti	2
vippaṭipajjantīti	2
bujjhanti	2
pacchāsaṃ	2
aḍḍakaraṇena	2
khippaṃva	2
mallikāsuttaṃ	2
anuparigamma	2
nevajjhagā	2
piyataramattanā	2
paramattakāmoti	2
mahāyaññā	2
nirārambhā	2
anukulaṃ	2
nettha	2
bandhāpito	2
andūhi	2
sattajaṭilasuttaṃ	2
khārividhaṃ	2
jaṭilesu	2
acelakesu	2
ekasāṭakesu	2
ociṇṇaṃ	2
osāpayissāmi	2
oyāyissāmi	2
ittaradassanena	2
viyañjanena	2
asuddhā	2
samappitānaṃ	2
samaṅgībhūtānaṃ	2
phullamavītagandhaṃ	2
virocamānaṃ	2
tapantamādiccamivantalikkheti	2
uttarāsaṅgehi	2
laddhabhojane	2
tanukassa	2
āyupālayanti	2
anukampi	2
sakameva	2
abbhuyyāsīti	2
jīvaggāhañca	2
adubbhantassa	2
osajjeyyanti	2
ossajji	2
vilumpateva	2
vilumpanti	2
viluppatīti	2
sassudevā	2
uccākulīnataṃ	2
ratiyo	2
aparāparā	2
pāpasahāyassa	2
pāpasampavaṅkassāti	2
upaḍḍhamidaṃ	2
khattiyānampi	2
patthayamānena	2
aparāpare	2
atiharitvā	2
hiraññasseva	2
bhattabhogo	2
vatthabhogo	2
tipakkhavasanaṃ	2
yānabhogo	2
jajjararathakena	2
paṇṇachattakena	2
dhāriyamānenāti	2
aparibhuñjiyamāne	2
aparibhuñjiyamānā	2
amanussaṭṭhāne	2
paribhuñjiyamāne	2
paribhuñjiyamānā	2
kiccakaro	2
paccekasambuddhaṃ	2
piṇḍanti	2
varametaṃ	2
bhuñjeyyunti	2
sāpateyyassa	2
paccittha	2
mahāroruvaṃ	2
pāpasaṅkappo	2
natthiko	2
abyaggamanaso	2
pakkāni	2
maraṇantañhi	2
vessakumāro	2
suddakumāro	2
apalāyī	2
bhareyyāhaṃ	2
pañcaṅgavippahīne	2
pañcaṅgasamannāgate	2
issattaṃ	2
dugge	2
vijjumālī	2
satakkaku	2
gajjitaṃ	2
pavassato	2
issariyamadamattānaṃ	2
kāmagedhapariyuṭṭhitānaṃ	2
janapadatthāvariyappattānaṃ	2
abbhasamaṃ	2
dāruṇe	2
manussakkhaye	2
paṭivedemi	2
pāṇine	2
rathānaṃ	2
mārasaṃyuttaṃ	2
samajjhaganti	2
soṇḍo	2
māravasānugā	2
paṭhamamārapāsasuttaṃ	2
dutiyamārapāsasuttaṃ	2
vossajja	2
ḍaṃsa	2
buddhāti	2
dubbhato	2
netave	2
gobhi	2
appamidaṃ	2
suporiso	2
hīḷeyya	2
careyyādittasīsova	2
accayanti	2
kunnadīnaṃva	2
sappo	2
pāsāṇe	2
sammāvimuttānaṃ	2
kāveyyamatto	2
sayanāsanamhi	2
supe	2
yadaññamanusāsasi	2
yadaññamanusāsati	2
mānaso	2
undrīyatīti	2
piṇḍasuttaṃ	2
pañcasālāyaṃ	2
piṇḍamalatthāti	2
yathādhotena	2
sotasamphassaviññāṇāyatanaṃ	2
ghānasamphassaviññāṇāyatanaṃ	2
yidanti	2
suvaṇṇañca	2
nālamekassa	2
nameyya	2
sikkheti	2
sambahulasuttaṃ	2
silāvatiyaṃ	2
mahantena	2
jaṭaṇḍuvena	2
ajinakkhipanivattho	2
gopānasivaṅko	2
ghurughurupassāsī	2
udumbaradaṇḍaṃ	2
anikkīḷitāvino	2
anudhāvitthāti	2
nillāletvā	2
byādhayissasīti	2
sattamampi	2
mahāpañña	2
maraṇābhibhū	2
godhikena	2
āharitanti	2
godhikaṃ	2
vivattakkhandhaṃ	2
anudisanti	2
patiṭṭhitanti	2
appatiṭṭhitena	2
anudisā	2
ahorattaṃ	2
anikāmayaṃ	2
kacchā	2
abhassatha	2
sokāvatiṇṇo	2
gāmasmimakāsi	2
akkhāmi	2
nibbejanīyā	2
apettha	2
vindema	2
assādanā	2
vāyasetto	2
selamāsajja	2
nibbijjāpema	2
kenāsi	2
āraññamiva	2
ānayissāma	2
bhusanti	2
adhippāyā	2
kumārivaṇṇasataṃ	2
avijātavaṇṇasataṃ	2
vijātavaṇṇasataṃ	2
duvijātavaṇṇasataṃ	2
majjhimitthivaṇṇasataṃ	2
mahitthivaṇṇasataṃ	2
luto	2
pañcoghatiṇṇo	2
atarīdha	2
acchejja	2
ragañca	2
āgacchantiyo	2
khādatha	2
selaṃva	2
ohacca	2
bhaṭṭhaṃva	2
mālutoti	2
bhikkhunīsaṃyuttaṃ	2
vivekamhā	2
vivekena	2
dvaṅgulapaññāya	2
ñāṇamhi	2
gavesasīti	2
etadantikā	2
tamokkhandho	2
pabhaṅgunā	2
āruppaṭṭhāyino	2
supupphitaggaṃ	2
vaṇṇadhātu	2
santasāmi	2
nivesayi	2
uppajjitukāmāti	2
paccanubhossasīti	2
sabbova	2
pakampito	2
muṇḍāsi	2
dissasi	2
pāsaṇḍā	2
rocemi	2
attakataṃ	2
parakataṃ	2
hetubhaṅgā	2
brahmasaṃyuttaṃ	2
sīlasampannataraṃ	2
samādhisampannataraṃ	2
paññāsampannataraṃ	2
vimuttikkhandhassa	2
vimuttisampannataraṃ	2
sokanāsano	2
yassāhutiṃ	2
anaññaposī	2
vedagu	2
devānañca	2
tyāhutiṃ	2
sukhamāyatikaṃ	2
oghatiṇṇanti	2
dvāsattati	2
brahmupapatti	2
asmābhijappanti	2
baka	2
sahassāna	2
anantadassī	2
bhagavāhamasmi	2
sokamupātivatto	2
apāyesi	2
pipāsite	2
samparete	2
gahītaṃ	2
amocayī	2
nīyamānaṃ	2
gahītanāvaṃ	2
baddhacaro	2
sambuddhimantaṃ	2
sambuddhivantaṃ	2
vatinaṃ	2
mametamāyuṃ	2
jalitānubhāvo	2
mahākappinassa	2
iddhipattā	2
cetopariyāyakovidā	2
brahmāno	2
amha	2
gaccheyyāsi	2
anadhivāsento	2
subrahmānaṃ	2
uttarassaṃ	2
pavedhitaṃ	2
paminanto	2
vikappaye	2
pamāyinaṃ	2
nivutaṃ	2
paccekabrahmāti	2
garahī	2
yamariyaṃ	2
pīḷakāhi	2
piḷakāhi	2
beluvasalāṭukamattiyo	2
kīvadīghaṃ	2
andhakavindasuttaṃ	2
andhakavinde	2
andhakavindaṃ	2
rakkhitatto	2
vijju	2
itihītihaṃ	2
aruṇavatiyā	2
saṃvejehīti	2
heṭṭhimena	2
adissamānena	2
sahassīlokadhātuṃ	2
ārabbhatha	2
parinibbānasuttaṃ	2
ākāsānañcāyatanā	2
viññāṇañcāyatanā	2
ākiñcaññāyatanā	2
nevasaññānāsaññāyatanā	2
parinibbānena	2
pannarasāti	2
brāhmaṇasaṃyuttaṃ	2
sāyanīyaṃ	2
akkodhassa	2
bilaṅgikaṃ	2
ahiṃsakāhaṃ	2
nābrāhmaṇo	2
palapaṃ	2
antokasambu	2
pāyasanti	2
juhitvā	2
paricaritvā	2
bhuñjeyyāti	2
padasaddena	2
muṇḍako	2
muṇḍāpi	2
kiṃjacco	2
nīcākulīnopi	2
damasā	2
tumhādisānañhi	2
opilāpehīti	2
opilāpesi	2
phālo	2
divasasantatto	2
khāribhāro	2
sīlatittho	2
sinātā	2
anallagattāva	2
anallīnagattāva	2
brahmapatti	2
ajjasaṭṭhiṃ	2
tilākhettasmi	2
ekapaṇṇā	2
dupaṇṇā	2
tucchakoṭṭhasmi	2
ussoḷhikāya	2
sattamāsiko	2
uppāṭakehi	2
ekaputtā	2
duputtā	2
tilakāhatā	2
bodheti	2
paccūsamhi	2
iṇāyikā	2
suddhikañceva	2
ekanāḷāyaṃ	2
naṅgalasatāni	2
payuttāni	2
vappakāle	2
kasassu	2
vapassu	2
bhuñjassūti	2
pācanaṃ	2
yuganaṅgalaṃ	2
phālapācanaṃ	2
kāyagutto	2
vacīgutto	2
niddānaṃ	2
dhuradhorayhaṃ	2
yogakkhemādhivāhanaṃ	2
anivattantaṃ	2
evamesā	2
amatapphalā	2
kasitvāna	2
amatapphalampi	2
kasatīti	2
udayassa	2
pūresi	2
dhaññamupeti	2
daditvā	2
duhanti	2
bhūripaññoti	2
vātehābādhiko	2
sakkareyyāna	2
apacineyyānaṃ	2
hātaveti	2
phāṇitassa	2
nhāpetvā	2
mahājanakāye	2
sannipatite	2
bhāsassu	2
jātehi	2
jammā	2
bhāsare	2
puttarūpena	2
vayogataṃ	2
assova	2
khādanā	2
apanīyati	2
bālakānaṃ	2
bhikkhati	2
daṇḍova	2
anassavā	2
gādhamedhati	2
patitiṭṭhatīti	2
paṭiggaṇhatu	2
jeṭṭhabhātaraṃ	2
mānatthaddhassa	2
ālapissati	2
mānatthaddhaṃ	2
mānatthaddhāhaṃ	2
abbhutacittajātā	2
kesu	2
jeṭṭhamhi	2
ācariye	2
catutthamhi	2
anāsave	2
yadekako	2
aniñjamānena	2
accherarūpaṃ	2
kubbasi	2
bhikkhate	2
vissaṃ	2
nhānena	2
vadantā	2
vaṅgīsasaṃyuttaṃ	2
samalaṅkaritvā	2
uppādeyyanti	2
upadhāvanti	2
kaṇhato	2
uggaputtā	2
mahissāsā	2
daḷhadhammino	2
etato	2
byādhayissanti	2
byāthayissanti	2
aratisuttaṃ	2
arato	2
jagatogadhaṃ	2
parijīyati	2
sabbamaniccaṃ	2
mutattā	2
gadhitāse	2
diṭṭhasute	2
paṭighe	2
vinodaya	2
chandamanejo	2
munimāhu	2
savitakkā	2
janatāya	2
vaggagatassa	2
duṭṭhullabhāṇī	2
cirarattasamāhito	2
mānapathañca	2
samucchito	2
vippaṭisārīhuvā	2
dhammadasoti	2
pahitattaṃ	2
akhilodha	2
vaṅgīsena	2
nibbāpanaṃ	2
vipariyesā	2
nibbāpehi	2
mahārāgaṃ	2
subhāsitaṃyeva	2
piyaṃyeva	2
nādhammaṃ	2
nāppiyaṃ	2
nālikaṃ	2
catutthanti	2
vācānamuttamāti	2
sāriputtāti	2
desayantassa	2
rajanīyena	2
savanīyena	2
odhenti	2
pavāremi	2
garahāmi	2
saṃyojanabandhanacchidā	2
khīṇapunabbhavā	2
satthavāhaṃ	2
palāpettha	2
nāganāmosi	2
isisattamo	2
mahāmeghova	2
satthudassanakamyatā	2
vaṅgīsa	2
parivitakkitā	2
ṭhānasova	2
paṭibhantīti	2
ummaggapathaṃ	2
pabhijja	2
khilāni	2
bandhapamuñcakaraṃ	2
amate	2
atikkamamaddasa	2
dasaddhānaṃ	2
namassamanusikkheti	2
sucirasseva	2
vivekānaṃ	2
buddhadāyādo	2
nirupadhiṃ	2
nagassa	2
samannesaṃ	2
samanvesaṃ	2
anekākārasampannaṃ	2
upāsikāsatehi	2
aṅgīrasa	2
atirocasi	2
kāveyyamattā	2
athaddasāma	2
iddhipattomhi	2
moggallānena	2
vanasaṃyuttaṃ	2
vidhunaṃ	2
pātayati	2
āturassa	2
saddhāpabbajito	2
vinayā	2
avijjāsamatikkamā	2
abhikaṅkhantaṃ	2
chetaṃ	2
kassapagottaṃ	2
āloketi	2
pajjote	2
paridevamānā	2
rukkhamūlagahanaṃ	2
hadayasmiṃ	2
opiya	2
biḷibiḷikā	2
devakaññāhi	2
punāvāso	2
devakāyasmi	2
jālini	2
antakassa	2
kulagharaṇī	2
rathiyāsu	2
mantenti	2
paccūhā	2
vatanti	2
vajjiputtasuttaṃ	2
vādita	2
ekakā	2
saggagāminanti	2
virāgena	2
samāgamimha	2
adhigacchasi	2
upasiṅghasi	2
ekaṅgametaṃ	2
theyyānaṃ	2
bhañjāmi	2
siṅghāmi	2
ākiṇṇakammanto	2
vattave	2
abbhāmattaṃva	2
anukampasi	2
bhatakāmhase	2
sajjhāyena	2
yakkhasaṃyuttaṃ	2
indako	2
nibbattatī	2
ghano	2
sakkanāmasuttaṃ	2
sabbaganthappahīnassa	2
pasannena	2
ṭaṅkitamañce	2
sūcilomassa	2
samaṇako	2
kaṅkhasīti	2
kutojā	2
itojā	2
snehajā	2
nigrodhasseva	2
khandhajā	2
māluvāva	2
vinodenti	2
maṇibhaddo	2
sānu	2
sānuṃ	2
uppaccāpi	2
passantī	2
kukkuḷe	2
patitumicchasi	2
narakā	2
piyaṅkara	2
sikkhema	2
carāmase	2
sudattasuttaṃ	2
assatarīrathā	2
kaññāsahassāni	2
āmukkamaṇikuṇḍalā	2
sītavanaṃ	2
sukhamasayitthāti	2
āsattiyo	2
madhupītāva	2
desentiṃ	2
appaṭivānīyaṃ	2
sabbaganthehi	2
vippamuttiyāti	2
vippamuttāyāti	2
cirāya	2
sussūsaṃ	2
patirūpakārī	2
dhuravā	2
bhiyyodha	2
vāsāyāḷavimāgamā	2
vicarissāmi	2
sakkasaṃyuttaṃ	2
anuṭṭhahaṃ	2
avāyāmaṃ	2
alasvassa	2
sabbakāmasamiddhassa	2
devaseṭṭha	2
vindemu	2
akammena	2
uṭṭhānavīriyassa	2
uṭṭhaheyyātha	2
ghaṭeyyātha	2
cintetabbā	2
lokajeṭṭhaṃ	2
asurasaṅgāme	2
asurapuranti	2
sudhammasabhaṃ	2
titikkhasi	2
khamāmi	2
vepacittino	2
pabhijjeyyuṃ	2
bhusena	2
nisedhayeti	2
paṭisedhanaṃ	2
upasammatīti	2
ajjhāruhati	2
gova	2
palāyinanti	2
sadatthaparamā	2
dubbalassa	2
bālabalaṃ	2
dhammaguttassa	2
paṭivattā	2
pubbadevā	2
bhāsitāsu	2
simbalismiṃ	2
īsāmukhena	2
cajāma	2
asuresu	2
māyime	2
vikulāvā	2
tassapāhaṃ	2
nipphadā	2
verocanavaco	2
atthajātā	2
saṃyogaparamā	2
apabyāmato	2
anuvātaṃ	2
siyāpi	2
sambarassa	2
bhayameva	2
voti	2
magho	2
purindadoti	2
sahassampi	2
sahassakkhoti	2
sakkañca	2
daliddasuttaṃ	2
bhūmirāmaṇeyyakanti	2
ujubhūto	2
paññāsīlasamāhito	2
vanditabbā	2
pañjaliṃ	2
namassasīti	2
pihayasi	2
anāgārāna	2
ācāraṃ	2
paraniṭṭhitamesānā	2
viruddhā	2
anādānā	2
sakkohaṃ	2
dubbaṇṇataro	2
okoṭimakataro	2
nāvatiṭṭhati	2
atthamattanoti	2
tikiccha	2
devānamindāti	2
sambarova	2
accayasuttaṃ	2
sampayojesuṃ	2
tatreko	2
pabbatovābhimaddatīti	2
ajjhabhavi	2
kujjhittha	2
nidānavaggo	2
nidānasaṃyuttaṃ	2
paṭipadāsuttaṃ	2
micchāpaṭipadañca	2
sammāpaṭipadañca	2
sattannampi	2
āhāravaggo	2
āhārasuttaṃ	2
dvayanissito	2
atthitañceva	2
natthitañca	2
lokasamudayaṃ	2
natthitā	2
lokanirodhaṃ	2
atthitā	2
upayupādānābhinivesavinibandho	2
upayupādānaṃ	2
nirujjhamānaṃ	2
aparapaccayā	2
ñāṇamevassa	2
saḷāyatanassa	2
acelakassapasuttaṃ	2
ādito	2
vedanābhitunnassa	2
evampāhaṃ	2
avijjānīvaraṇassa	2
saḷevāyatanāni	2
nivutassa	2
paccayasuttaṃ	2
tathāhi	2
dasabalavaggo	2
dasabalasamannāgato	2
aggena	2
sampādetunti	2
avijjātissa	2
avijjūpanisā	2
saṅkhārūpanisaṃ	2
viññāṇūpanisaṃ	2
nāmarūpūpanisaṃ	2
saḷāyatanūpaniso	2
phassūpanisā	2
vedanūpanisā	2
taṇhūpanisaṃ	2
upādānūpaniso	2
bhavūpanisā	2
jātūpanisaṃ	2
dukkhūpanisā	2
saddhūpanisaṃ	2
pāmojjūpanisā	2
pītūpanisā	2
passaddhūpanisaṃ	2
sukhūpaniso	2
samādhūpanisaṃ	2
yathābhūtañāṇadassanūpanisā	2
nibbidūpaniso	2
virāgūpanisā	2
vimuttūpanisaṃ	2
aññatitthiyasuttaṃ	2
jātinidānaṃ	2
jātijātikaṃ	2
bhavappabhavāti	2
upādānanidāno	2
upādānajātiko	2
upādānappabhavoti	2
kāyasañcetanāhetu	2
vacīsañcetanāhetu	2
mane	2
manosañcetanāhetu	2
anupatitā	2
upavāṇasuttaṃ	2
kaḷārakhattiyavaggo	2
pārāyaṇe	2
vuttoti	2
nidānassa	2
khīṇāmhīti	2
sabbupādānakkhayā	2
divasampāhaṃ	2
jarāmaraṇasamudaye	2
jarāmaraṇanirodhe	2
jarāmaraṇanirodhagāminiyā	2
bhavanirodhe	2
vedanāsamudaye	2
vedanānirodhe	2
atītānāgatena	2
parisuddhāni	2
pariyodātāni	2
anuppādadhammānīti	2
cetanāsuttaṃ	2
paṭisallāno	2
dhammapariyāyanti	2
atthasaṃhitoyaṃ	2
lokāyatikasuttaṃ	2
sabbamekattanti	2
puthuttanti	2
kissuppādā	2
dissantīti	2
anantarasuttaṭīkāya	2
samudayatīti	2
pāṭhāpi	2
jarāmaraṇanirodhasāruppagāminī	2
jarāmaraṇanirodhāya	2
puññābhisaṅkhāraṃ	2
apuññābhisaṅkhāraṃ	2
āneñjābhisaṅkhāraṃ	2
avasissantīti	2
abhisaṅkhareyya	2
upādānasuttaṃ	2
vīsāya	2
ophuneyya	2
guḷāguṇṭhikajātā	2
cātumahābhūtikasmiṃ	2
ācayopi	2
apacayopi	2
ādānampi	2
nikkhepanampi	2
dīgharattañhetaṃ	2
parāmaṭṭhaṃ	2
dissatāyaṃ	2
paṭiccasamuppādaṃyeva	2
nānābhāvāvinikkhepā	2
jāyampatikā	2
jāyampatikānaṃ	2
sambalamattā	2
kantārāvaseso	2
anatiṇṇo	2
vallūrañca	2
soṇḍikañca	2
khādantā	2
kantārāvasesaṃ	2
āhāreyyunti	2
pariññāto	2
phassāhāro	2
niccammā	2
pariññātāsu	2
manosañcetanāhāro	2
taṇhāsu	2
cittakārako	2
rajanāya	2
suparimaṭṭhe	2
dussapaṭṭe	2
abhinimmineyya	2
kūṭāgārasālaṃ	2
vātapānena	2
rasmi	2
pacchimāyaṃ	2
bhittiyanti	2
ajjhāvuṭṭhaṃ	2
ārāmasampannaṃ	2
vanasampannaṃ	2
pokkharaṇīsampannaṃ	2
uddhāpavantaṃ	2
purāṇamaggo	2
purāṇañjaso	2
asayaṃkārā	2
aparaṃkārā	2
adhiccasamuppannā	2
tiṭṭheyyuṃ	2
papateyya	2
saviṭṭho	2
pucchāmahaṃ	2
kusalāti	2
upayantiyo	2
upayantā	2
apayantiyo	2
apayantā	2
senāsanagilānappaccaya	2
parimajjatha	2
pajānāthāti	2
asamāpatti	2
paññāvimuttā	2
bhāsantu	2
dhammatthenako	2
catusaccikaṃ	2
yeti	2
peyyālā	2
abhisamayasaṃyuttaṃ	2
nakhasikhāsuttaṃ	2
pokkharaṇīsuttaṃ	2
ubbhatanti	2
pathavīsuttaṃ	2
mahāsamuddato	2
dutiyasamuddasuttaṃ	2
pabbatasuttaṃ	2
nakhasikhā	2
pabbatūpamāti	2
dhātusaṃyuttaṃ	2
nānattavaggo	2
rūpasaṅkappo	2
rūpasaṅkappaṃ	2
rūpacchando	2
rūpacchandaṃ	2
rūpapariḷāho	2
rūpapariyesanā	2
dhammasamphasso	2
dhammasamphassaṃ	2
dhammasamphassajā	2
dhammasamphassajaṃ	2
dhammalābho	2
saṅkappa	2
lābha	2
pattabbāti	2
saññāsamāpatti	2
pattabbā	2
kāmadhātuṃ	2
tiṇakaṭṭhanissitā	2
visamagataṃ	2
vitakkoti	2
caṅkamasuttaṃ	2
asaṃsaggena	2
bāvīsati	2
adinnādāyīhi	2
kāmesumicchācārīhi	2
musāvādīhi	2
samphappalāpīhi	2
aṭṭhaṅgikasuttaṃ	2
micchāsamādhīhi	2
kammapathā	2
uppādasuttaṃ	2
pathavīdhātusamudayaṃ	2
pathavīdhātunirodhaṃ	2
pathavīdhātunirodhagāminiṃ	2
vāyodhātusamudayaṃ	2
vāyodhātunirodhaṃ	2
vāyodhātunirodhagāminiṃ	2
anamataggasaṃyuttaṃ	2
apariyādinnāva	2
kolaṭṭhimattaṃ	2
mātumaraṇaṃ	2
kīvadīgho	2
kappoti	2
mahāselo	2
asusiro	2
dīghānaṃ	2
saṃsito	2
kappasataṃ	2
atikkantāti	2
avijjānīvaraṇā	2
taṇhāsaṃyojanā	2
sandhāvantā	2
saṃsarantā	2
parasmā	2
sandhāvato	2
aṭṭhikaṅkalo	2
aṭṭhipuñjo	2
aṭṭhirāsi	2
saṃhārako	2
ekassekena	2
kappena	2
puggalassaṭṭhisañcayo	2
pabbatasamo	2
sandhāvitvāna	2
khīrañca	2
passeyyātha	2
amhehipi	2
addhunāti	2
sasaṃyojanā	2
mātusuttaṃ	2
tivarānaṃ	2
catūhena	2
tīhena	2
suppiyānaṃ	2
dvīhena	2
lahusaṃ	2
vepullapabbataṃ	2
kassapasaṃyuttaṃ	2
itarītaragilānappaccayabhesajjaparikkhārasantuṭṭhiyā	2
paritassissāma	2
paribhuñjissāmāti	2
dhammānuppajjamānā	2
candūpamā	2
niccanavakā	2
appagabbhā	2
labhantu	2
puññakāmā	2
ājānitvā	2
paṭipajjeyyunti	2
kāruññaṃ	2
anudayaṃ	2
kulūpakasuttaṃ	2
sīghaññeva	2
ovādasuttaṃ	2
bhaṇḍañca	2
abhijikañca	2
yathābāle	2
yathāmūḷhe	2
yathāakusale	2
sabrahmacārikāmo	2
abhipatthanā	2
brahmacāriabhipatthanenāti	2
thullatissā	2
vedehamunino	2
sūcivāṇijako	2
sūcikāro	2
ānandopi	2
abhiññānaṃ	2
tālapattikāya	2
cavittha	2
brahmacariyamhāti	2
cīvarasuttaṃ	2
saddhivihārino	2
bhindeyyuṃ	2
aguttadvārehi	2
amattaññūhi	2
ananuyuttehi	2
sassaghātaṃ	2
kulūpaghātaṃ	2
olujjati	2
navappāyā	2
kumārakavādena	2
uddisituṃ	2
agārikabhūtassa	2
sāṇo	2
aṭṭhamiyā	2
pādāsiṃ	2
paṭiggahitāni	2
jātarūpappatirūpakaṃ	2
antaradhāpenti	2
okkamaniyā	2
lābhasakkārasaṃyuttaṃ	2
āmisacakkhu	2
gilabaḷiso	2
agamāsīti	2
pitāmahā	2
bajjheyya	2
mīḷhakā	2
gūthādī	2
gūthapūrā	2
tatiyavagge	2
paṭikkhepatthopi	2
kamuddiseyyanti	2
pāpuṇātūti	2
ayamevattho	2
ñāpito	2
anupāpuṇātu	2
vijjhatu	2
siṅgālassa	2
rogajātena	2
ajjhokāsagato	2
pakkhā	2
sagāthakasuttaṃ	2
appamāṇavihārino	2
diṭṭhivipassakaṃ	2
janapadakalyāṇiyā	2
ekaputtakasuttaṃ	2
ghaṃseyya	2
sukkadhammasuttaṃ	2
assatarī	2
āharīyissati	2
rāhulasaṃyuttaṃ	2
anusayaṃ	2
lakkhaṇasaṃyuttaṃ	2
vibhajenti	2
opammasaṃyuttaṃ	2
kūṭasuttaṃ	2
nakhasikhasuttaṃ	2
bahutthikāni	2
suppadhaṃsiyāni	2
amanussehi	2
duppadhaṃsiyo	2
tiṇhaphalā	2
tiṇhaphalaṃ	2
paṭileṇetuṃ	2
paṭikoṭṭetuṃ	2
katahatthā	2
daḷhadhammānaṃ	2
susikkhitānaṃ	2
katahatthānaṃ	2
javano	2
daḷhadhammassa	2
sīghataro	2
candimasuriyānaṃ	2
suññatappaṭisaṃyuttā	2
sukhumālā	2
mudutalunahatthapādā	2
mudukāsu	2
seyyāsu	2
yāvasūriyuggamanā	2
kappissanti	2
sarasiṃ	2
abbuhetvā	2
suvikkhālitaṃ	2
vikkhāletvā	2
akaddamaṃ	2
ajjhoharanti	2
mahānāgānaṃ	2
anusikkhamānā	2
kataññuno	2
katavedino	2
nassissatīti	2
bhikkhusaṃyuttaṃ	2
yāvatāhaṃ	2
aṭṭhī	2
cīvarakārasamayeti	2
sithilamārabbha	2
paribhūtarūpanti	2
hatthayo	2
tulyatā	2
sarīravāti	2
visākhasuttaṃ	2
anissitāya	2
pañcālaputtaṃ	2
subhāsitadhajā	2
ākoṭitapaccākoṭitāni	2
vihareyyāsīti	2
paṃsukūlikaṃ	2
tissasuttaṃ	2
sañjambharimakaṃsūti	2
kujjhasi	2
theranāmako	2
sabbābhibhuṃ	2
anūpalittaṃ	2
sabbañjahaṃ	2
mahākappinasuttaṃ	2
mahākappinaṃ	2
